name,Population,Cluster1,Cluster2,Cluster3
Ind364,British,1.0000000000000013e-05,0.09631032,0.9036796799999997
Ind365,British,1.0000000000000013e-05,0.06307772,0.93691228
Ind366,British,1.0000000000000013e-05,0.1869563399999999,0.8130336600000002
Ind367,British,1.0000000000000013e-05,0.17073478,0.8292552199999998
Ind368,British,1.0000000000000013e-05,0.15150608,0.8484839199999997
Ind369,British,1.0000000000000013e-05,0.02971322,0.97027678
Ind370,British,1.0000000000000013e-05,0.1650506399999999,0.8349393600000001
Ind371,British,1.0000000000000013e-05,1.0040000000000012e-05,0.9999799600000004
Ind372,British,1.0000000000000013e-05,0.10833364,0.8916563600000001
Ind373,British,1.0000000000000013e-05,1.0000000000000013e-05,0.9999800000000006
Ind374,British,1.0000000000000013e-05,0.00584308,0.9941469199999996
Ind375,British,1.0000000000000013e-05,0.10284888,0.89714112
Ind376,British,1.0000000000000013e-05,0.0453783599999999,0.95461164
Ind377,British,1.0000000000000013e-05,0.1594501,0.8405399
Ind378,British,1.0000000000000013e-05,0.19199596,0.80799404
Ind379,British,1.0000000000000013e-05,0.03612706,0.9638629399999998
Ind380,British,1.0000000000000013e-05,0.09296968,0.90702032
Ind381,British,1.0000000000000013e-05,0.12933986,0.8706501400000003
Ind382,British,1.0000000000000013e-05,0.0340238199999999,0.96596618
Ind383,British,1.0000000000000013e-05,0.1286012599999999,0.8713887400000003
Ind384,British,1.0000000000000013e-05,0.1682127199999999,0.8317772799999997
Ind385,British,1.0000000000000013e-05,0.1248238199999999,0.8751661799999998
Ind386,British,1.0000000000000013e-05,0.10022282,0.89976718
Ind387,British,1.0000000000000013e-05,0.12881292,0.8711770799999998
Ind388,British,1.0000000000000013e-05,0.05583898,0.94415102
Ind389,British,1.0000000000000013e-05,0.1312777,0.8687123000000002
Ind390,British,1.0000000000000013e-05,0.2202658999999999,0.7797240999999998
Ind391,British,1.0000000000000013e-05,1.0000000000000013e-05,0.9999800000000006
Ind392,British,1.0000000000000013e-05,0.23634424,0.7636457599999998
Ind393,British,1.0000000000000013e-05,0.07092862,0.9290613800000006
Ind394,British,1.0000000000000013e-05,0.1326147,0.8673753000000003
Ind395,British,1.0000000000000013e-05,0.16868218,0.8313078200000004
Ind396,British,1.0000000000000013e-05,0.12862022,0.8713697800000002
Ind397,British,1.0000000000000013e-05,0.17103214,0.82895786
Ind398,British,1.0000000000000013e-05,0.20518698,0.7948030199999998
Ind399,British,1.0000000000000013e-05,0.1926659,0.8073240999999997
