name,Population,Cluster1,Cluster2,Cluster3,Cluster4
Ind342,British,1e-05,0.1074848181818182,0.7884492727272728,0.104055909090909
Ind343,British,1e-05,0.2272200909090908,0.693498,0.079271909090909
Ind344,British,1e-05,0.0586721818181818,0.8629938181818182,0.0783240909090909
Ind345,British,1e-05,0.1756065454545454,0.7363882727272728,0.0879952727272727
Ind346,British,1e-05,0.1482930909090909,0.779979,0.071717909090909
Ind347,British,1e-05,0.1432686363636363,0.764114727272727,0.0926067272727272
Ind348,British,1e-05,0.0715673636363636,0.8344565454545454,0.0939659090909091
Ind349,British,1e-05,0.1405871818181818,0.7795793636363637,0.0798233636363636
Ind350,British,1e-05,0.1390647272727272,0.7565543636363635,0.1043710909090908
Ind351,British,1e-05,0.1894912727272728,0.7096554545454545,0.1008433636363636
Ind352,British,1e-05,0.1356744545454545,0.7949055454545454,0.0694101818181818
Ind353,British,1e-05,0.155214909090909,0.7741439090909089,0.0706312727272727
Ind354,British,1e-05,0.1314271818181818,0.8132825454545453,0.0552802727272727
Ind355,British,1e-05,0.1831351818181818,0.7172709090909092,0.0995840909090909
Ind356,British,1e-05,0.1670655454545454,0.7530695454545454,0.0798549999999999
Ind357,British,1e-05,0.1385230909090909,0.7981717272727273,0.0632950909090909
Ind358,British,1e-05,0.1538356363636363,0.7742802727272726,0.071874
Ind359,British,1e-05,0.044370909090909,0.859637727272727,0.0959813636363636
Ind360,British,1e-05,0.1614937272727273,0.7545134545454544,0.0839826363636363
Ind361,British,1e-05,0.1783632727272727,0.741656727272727,0.07997
Ind362,British,1e-05,0.1852649090909091,0.7767505454545455,0.0379746363636363
Ind363,British,1e-05,0.1376714545454545,0.7830330909090909,0.0792855454545454
Ind364,British,1e-05,0.0787557272727272,0.8673223636363637,0.053911909090909
Ind365,British,1e-05,0.087311,0.858078909090909,0.0546000909090909
Ind366,British,1e-05,0.1676671818181818,0.7587617272727274,0.0735612727272727
Ind367,British,1e-05,0.1479971818181818,0.8216233636363636,0.0303693636363636
Ind368,British,1e-05,0.1156420909090909,0.8253954545454544,0.0589522727272727
Ind369,British,1e-05,0.0562144545454545,0.907004,0.0367716363636363
Ind370,British,1e-05,0.1402125454545454,0.8246211818181816,0.0351562727272727
Ind371,British,1e-05,1e-05,0.7272536363636366,0.2727263636363636
Ind372,British,1e-05,0.0980368181818181,0.8145502727272727,0.0874028181818181
Ind373,British,1e-05,1e-05,0.7272536363636366,0.2727263636363636
Ind374,British,1e-05,0.0218836363636363,0.8922070909090909,0.0858992727272727
Ind375,British,1e-05,0.0832455454545454,0.8346362727272728,0.0821081818181818
Ind376,British,1e-05,0.0675724545454545,0.8465669999999998,0.0858505454545454
Ind377,British,1e-05,0.1395518181818181,0.8247455454545456,0.0356926363636363
Ind378,British,1e-05,0.1574779999999999,0.784180090909091,0.0583318181818181
Ind379,British,1e-05,0.0321822727272727,0.8092892727272728,0.1585185454545454
Ind380,British,1e-05,0.0786759999999999,0.8393550909090909,0.081959
Ind381,British,1e-05,0.1015906363636363,0.8399082727272726,0.0584910909090908
Ind382,British,1e-05,0.0601396363636363,0.9030820909090908,0.0367681818181818
Ind383,British,1e-05,0.102335,0.8455164545454544,0.0521384545454545
Ind384,British,1e-05,0.1289415454545454,0.8294683636363636,0.0415800909090909
Ind385,British,1e-05,0.1145115454545454,0.8067575454545455,0.0787209999999999
Ind386,British,1e-05,0.0873948181818181,0.8288407272727274,0.0837546363636363
Ind387,British,1e-05,0.1242536363636363,0.7882036363636363,0.0875327272727272
Ind388,British,1e-05,0.0611011818181818,0.8627407272727273,0.0761480909090909
Ind389,British,1e-05,0.1038993636363636,0.8188336363636364,0.077256909090909
Ind390,British,1e-05,0.1980697272727273,0.7217474545454545,0.0801728181818181
Ind391,British,1e-05,0.008310909090909,0.9227848181818182,0.0688942727272727
Ind392,British,1e-05,0.1795590909090909,0.723595,0.0968358181818181
Ind393,British,1e-05,0.0807129090909091,0.8741804545454546,0.0450967272727272
Ind394,British,1e-05,0.1148405454545454,0.7910000909090908,0.0941493636363636
Ind395,British,1e-05,0.135589,0.7819742727272728,0.0824266363636363
Ind396,British,1e-05,0.1089249090909091,0.7878041818181819,0.1032608181818181
Ind397,British,1e-05,0.1593860909090909,0.7734749090909091,0.0671290909090909
Ind398,British,1e-05,0.1803057272727272,0.7201183636363636,0.0995658181818181
Ind399,British,1e-05,0.1702070909090909,0.782075818181818,0.0477070909090908
