name,Population,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5
Ind292,French,1e-05,0.5680827857142856,0.2620013571428572,1e-05,0.1698957857142857
Ind293,French,1e-05,0.4295127857142857,0.5441810714285715,1e-05,0.0262862142857142
Ind294,French,1e-05,0.2448229999999999,0.5619278571428572,1e-05,0.1932289285714285
Ind295,French,1e-05,0.2226260714285714,0.5866044285714285,1e-05,0.1907497142857142
Ind296,French,1e-05,0.5526723571428571,0.2989421428571429,1e-05,0.1483656428571429
Ind297,French,1e-05,0.3327772857142856,0.4227771428571429,1e-05,0.2444257142857143
Ind298,French,1e-05,0.328421,0.5377739285714286,1e-05,0.1337851428571428
Ind299,French,1.064285714285714e-05,0.2749947142857144,0.4570965,1e-05,0.2678881428571428
Ind300,French,1e-05,0.2408446428571428,0.580429,1e-05,0.1787062142857143
Ind301,French,1e-05,0.2642500714285714,0.4829065714285713,1e-05,0.2528233571428572
Ind302,French,1e-05,0.3931534285714287,0.300043,1e-05,0.3067835714285714
Ind303,French,1e-05,0.5594177142857142,0.2999567142857143,1e-05,0.1406054285714285
Ind304,French,1.0285714285714286e-05,0.2097213571428571,0.5360010714285715,1e-05,0.2542572142857143
Ind305,French,1.0285714285714286e-05,0.1604229285714285,0.6888697857142857,1e-05,0.1506871428571428
Ind306,French,1e-05,0.1642656428571428,0.6679363571428569,1e-05,0.1677779285714286
Ind307,French,1e-05,0.4249727142857143,0.5230962142857143,1e-05,0.0519110714285714
Ind308,French,1e-05,0.3129915714285715,0.5219632142857142,1e-05,0.1650252857142857
Ind309,French,1e-05,0.3888328571428571,0.4567161428571428,1e-05,0.1544308571428571
Ind310,French,1.0071428571428572e-05,0.3632332142857143,0.47357,1e-05,0.1631767857142857
Ind311,British,1e-05,1e-05,0.4406735,1e-05,0.5592965
Ind312,British,1e-05,0.0039554285714285,0.5329410000000001,1e-05,0.4630835
Ind313,British,1e-05,1.0071428571428572e-05,0.4354632142857141,1e-05,0.5645067142857143
Ind314,British,1e-05,1.0285714285714286e-05,0.1675462857142857,1e-05,0.8324234285714285
Ind315,British,1e-05,1e-05,0.4066935,1e-05,0.5932765
Ind316,British,1e-05,1e-05,0.2823215,1e-05,0.7176484999999999
Ind317,British,1e-05,1e-05,0.7039031428571427,1e-05,0.2960668571428572
Ind318,British,1e-05,0.0022182142857142,0.7106752857142856,1e-05,0.2870865714285714
Ind319,British,1e-05,1e-05,0.5352594285714286,1e-05,0.4647105714285713
Ind320,British,1e-05,1e-05,0.18101,1e-05,0.8189599999999998
Ind321,British,1e-05,1.0142857142857144e-05,0.5123995000000001,1e-05,0.4875703571428572
Ind322,British,1e-05,1e-05,0.4086872142857144,1e-05,0.5912827857142856
Ind323,British,1e-05,1e-05,0.3385564285714285,1e-05,0.6614135714285714
Ind324,British,1e-05,1e-05,0.3224232142857142,1e-05,0.6775467857142857
Ind325,British,1e-05,1e-05,0.0489759285714285,1e-05,0.9509940714285712
Ind326,British,1e-05,1e-05,0.569407642857143,1e-05,0.4305623571428571
Ind327,British,1e-05,0.0248192857142857,0.2312087142857142,1e-05,0.7439519999999998
Ind328,British,1e-05,0.0182731428571428,0.588050857142857,1e-05,0.393656
Ind329,British,1e-05,1e-05,0.3599616428571428,1e-05,0.6400083571428571
Ind330,British,1e-05,1e-05,0.3544185714285714,1e-05,0.6455514285714284
Ind331,British,1e-05,1e-05,0.3283115714285715,1e-05,0.6716584285714284
Ind332,British,1e-05,1e-05,0.3389025714285715,1.0214285714285715e-05,0.6610672857142857
Ind333,British,1e-05,0.0371065714285714,0.611894,1e-05,0.3509792857142856
Ind334,British,1e-05,1e-05,0.0485135714285714,1e-05,0.9514564285714284
Ind335,British,1e-05,1e-05,0.2016145,1e-05,0.7983555
Ind336,British,1.0357142857142856e-05,0.0983243571428571,0.6461037857142857,1e-05,0.2555517857142856
Ind337,British,1.0285714285714286e-05,0.1922717142857142,0.4990360714285713,1e-05,0.3086719285714285
Ind338,British,1.05e-05,0.0045334285714285,0.948401214285714,1e-05,0.0470449285714285
Ind339,British,1e-05,0.0020875714285714,0.7027447857142856,1e-05,0.2951476428571428
Ind340,British,1e-05,0.1809732142857143,0.4200847857142857,1e-05,0.3989219285714285
Ind341,British,1e-05,0.1679306428571428,0.6204699285714286,1e-05,0.2115795
Ind342,British,1e-05,0.0490299285714285,0.6379210000000001,1e-05,0.3130289285714286
Ind343,British,1e-05,0.1662118571428571,0.566737,1e-05,0.2670310714285714
Ind344,British,1e-05,0.0035838571428571,0.6303126428571427,1e-05,0.3660836428571428
Ind345,British,1e-05,0.1299497857142856,0.4969040714285713,1e-05,0.3731261428571429
Ind346,British,1e-05,0.0484357142857142,0.7678340714285714,1e-05,0.1837101428571428
Ind347,British,1e-05,0.0670460714285714,0.736314357142857,1e-05,0.1966194285714285
Ind348,British,1.0214285714285715e-05,0.0170635,0.5716146428571429,1e-05,0.4113017142857141
Ind349,British,1.0285714285714286e-05,0.0852534285714285,0.6551515,1e-05,0.2595749285714285
Ind350,British,1e-05,0.0926363571428571,0.653550142857143,1e-05,0.2537934285714285
Ind351,British,1.05e-05,0.1207862142857143,0.606401,1e-05,0.2727923571428571
Ind352,British,1e-05,0.0462515714285714,0.8273382142857142,1e-05,0.1263901428571428
Ind353,British,1e-05,0.0648139285714285,0.7813020714285713,1e-05,0.1538639285714285
Ind354,British,1e-05,0.0343679285714285,0.7302018571428571,1e-05,0.2354102857142856
Ind355,British,1.057142857142857e-05,0.1200287857142856,0.7051234285714286,1e-05,0.1748272142857142
Ind356,British,1e-05,0.1162016428571428,0.5186322857142857,1e-05,0.3651462142857143
Ind357,British,1e-05,0.0411987142857142,0.7990596428571427,1e-05,0.1597215
Ind358,British,1e-05,0.0657434285714285,0.7184515714285714,1e-05,0.2157848571428571
Ind359,British,1e-05,0.0008582142857142,0.763760357142857,1e-05,0.2353613571428572
Ind360,British,1e-05,0.0951625,0.6230071428571428,1e-05,0.2818104285714286
Ind361,British,1e-05,0.1102371428571428,0.6319224285714286,1.0071428571428572e-05,0.2578204285714285
Ind362,British,1e-05,0.0364657142857142,0.9068392142857142,1e-05,0.0566751428571428
Ind363,British,1e-05,0.0486379285714285,0.6034100714285715,1e-05,0.3479322142857142
Ind364,British,1e-05,0.0032372142857142,0.954473,1e-05,0.0422697857142857
Ind365,British,1e-05,0.0009364999999999,0.8441680714285713,1e-05,0.1548754285714285
Ind366,British,1e-05,0.0845185714285714,0.6906104285714285,1e-05,0.2248510714285714
Ind367,British,1e-05,0.0433439285714285,0.8214264285714284,1e-05,0.1352096428571428
Ind368,British,1.0142857142857144e-05,0.0429990714285714,0.7900986428571429,1e-05,0.1668821428571428
Ind369,British,1e-05,1e-05,0.8279969285714284,1e-05,0.1719730714285714
Ind370,British,1e-05,0.0084413571428571,0.941286214285714,1e-05,0.0502524285714285
Ind371,British,1e-05,1e-05,0.4999849999999997,1e-05,0.4999849999999998
Ind372,British,1e-05,0.0341244285714285,0.6638275,1e-05,0.3020282142857143
Ind373,British,1e-05,1e-05,0.499984714285714,1.0285714285714286e-05,0.4999849999999998
Ind374,British,1e-05,1e-05,0.7207721428571428,1.0642857142857145e-05,0.2791972142857143
Ind375,British,1e-05,0.0209557857142857,0.7052018571428571,1e-05,0.2738223571428572
Ind376,British,1e-05,0.0022857142857142,0.5143704285714285,1e-05,0.4833237857142857
Ind377,British,1e-05,0.0181606428571428,0.9343450714285712,1e-05,0.0474741428571428
Ind378,British,1e-05,0.0548895714285714,0.8302031428571427,1e-05,0.1148872142857142
Ind379,British,1e-05,1e-05,0.8011045714285715,1e-05,0.1988654285714285
Ind380,British,1e-05,0.0136819285714285,0.7156464285714286,1e-05,0.2706518571428572
Ind381,British,1e-05,0.0040892142857142,0.9778068571428568,1e-05,0.0180839285714285
Ind382,British,1e-05,1e-05,0.8412224999999997,1e-05,0.1587475
Ind383,British,1e-05,0.0099392142857142,0.8960251428571427,1e-05,0.0940156428571428
Ind384,British,1e-05,0.0271204285714285,0.9139583571428572,1e-05,0.0589013571428571
Ind385,British,1e-05,0.0383503571428571,0.6963975,1e-05,0.2652320714285714
Ind386,British,1e-05,0.0283918571428571,0.6567478571428571,1.0142857142857144e-05,0.31484
Ind387,British,1e-05,0.0529028571428571,0.661625,1e-05,0.2854520714285715
Ind388,British,1e-05,0.0002440714285714,0.8085387142857142,1e-05,0.1911972142857142
Ind389,British,1e-05,0.0410424285714285,0.7063221428571428,1e-05,0.2526153571428571
Ind390,British,1e-05,0.1364671428571428,0.5825086428571428,1e-05,0.2810044285714285
Ind391,British,1e-05,1e-05,0.66945,1e-05,0.33052
Ind392,British,1e-05,0.1120549999999999,0.7221726428571427,1.0285714285714286e-05,0.1657522142857143
Ind393,British,1e-05,0.0041558571428571,0.8214587142857143,1e-05,0.1743655
Ind394,British,1e-05,0.0703306428571428,0.5616724285714285,1e-05,0.3679767857142857
Ind395,British,1e-05,0.0793021428571428,0.6416486428571427,1e-05,0.2790292142857143
Ind396,British,1e-05,0.0560491428571428,0.6101203571428572,1e-05,0.3338104999999999
Ind397,British,1e-05,0.0693432857142856,0.7362890714285715,1e-05,0.1943476428571428
Ind398,British,1e-05,0.1111326428571428,0.5557403571428571,1e-05,0.3331070714285714
Ind399,British,1e-05,0.0727707142857142,0.7254814285714286,1e-05,0.201728
