name,Population,Cluster1,Cluster2,Cluster3,Cluster4
Ind274,Iberian,1.0205128205128212e-05,0.6742889743589746,0.3256908205128205,1.0000000000000008e-05
Ind275,Iberian,1.0000000000000008e-05,0.69619,0.30379,1.0000000000000008e-05
Ind276,Iberian,1.0000000000000008e-05,0.6815313846153844,0.3184486153846153,1.0000000000000008e-05
Ind277,Iberian,1.0000000000000008e-05,0.99997,1.0000000000000008e-05,1.0000000000000008e-05
Ind278,Iberian,1.0000000000000008e-05,0.9999697948717948,1.0205128205128217e-05,1.0000000000000008e-05
Ind279,Iberian,1.0153846153846164e-05,0.846180769230769,0.1537990769230768,1.0000000000000008e-05
Ind280,Iberian,1.0205128205128217e-05,0.8009587948717947,0.199021,1.0000000000000008e-05
Ind281,Iberian,1.0000000000000008e-05,0.9999697948717948,1.0205128205128217e-05,1.0000000000000008e-05
Ind282,Iberian,1.0000000000000008e-05,0.8687218974358972,0.1207357692307692,0.010532282051282
Ind283,French,1.0000000000000008e-05,0.2833345128205128,0.716645487179487,1.0000000000000008e-05
Ind284,French,1.0000000000000008e-05,0.5334520512820513,0.4665279487179487,1.0000000000000008e-05
Ind285,French,1.0000000000000008e-05,0.5314819743589744,0.4684980256410256,1.0000000000000008e-05
Ind286,French,1.0000000000000008e-05,0.2975276410256411,0.7024523589743591,1.0000000000000008e-05
Ind287,French,1.0205128205128212e-05,0.3342029487179487,0.6657768461538464,1.0000000000000008e-05
Ind288,French,1.0000000000000008e-05,0.5713435641025643,0.4286364358974359,1.0000000000000008e-05
Ind289,French,1.0000000000000008e-05,0.5005952307692308,0.4993847692307692,1.0000000000000008e-05
Ind290,French,1.0076923076923088e-05,0.3638543589743591,0.6361255641025643,1.0000000000000008e-05
Ind291,French,1.0000000000000008e-05,0.2324753589743589,0.7675046410256408,1.0000000000000008e-05
Ind292,French,1.0000000000000008e-05,0.699511256410256,0.3004687435897436,1.0000000000000008e-05
Ind293,French,1.0000000000000008e-05,0.5794171794871795,0.4205628205128204,1.0000000000000008e-05
Ind294,French,1.0000000000000008e-05,0.3587522307692308,0.6412277692307692,1.0000000000000008e-05
Ind295,French,1.0000000000000008e-05,0.3477814102564101,0.652198435897436,1.0153846153846164e-05
Ind296,French,1.0076923076923088e-05,0.6822004871794872,0.3177794615384615,1.0000000000000008e-05
Ind297,French,1.0000000000000008e-05,0.433958794871795,0.5660212051282052,1.0000000000000008e-05
Ind298,French,1.0000000000000008e-05,0.4516287948717948,0.5483512051282051,1.0000000000000008e-05
Ind299,French,1.0000000000000008e-05,0.3640808974358974,0.6358989230769233,1.0205128205128217e-05
Ind300,French,1.0000000000000008e-05,0.3603015384615385,0.6396784615384614,1.0000000000000008e-05
Ind301,French,1.005128205128206e-05,0.3543264102564104,0.6456535384615383,1.0000000000000008e-05
Ind302,French,1.0128205128205136e-05,0.5243180000000002,0.4756618717948718,1.0000000000000008e-05
Ind303,French,1.0000000000000008e-05,0.687605205128205,0.3123747948717948,1.0000000000000008e-05
Ind304,French,1.0000000000000008e-05,0.3069077692307692,0.6930720256410259,1.0205128205128212e-05
Ind305,French,1.0000000000000008e-05,0.2895929487179488,0.7103870512820513,1.0000000000000008e-05
Ind306,French,1.0000000000000008e-05,0.2912418205128205,0.7087381794871793,1.0000000000000008e-05
Ind307,French,1.0000000000000008e-05,0.6090767179487181,0.390903282051282,1.0000000000000008e-05
Ind308,French,1.0000000000000008e-05,0.4166817179487179,0.583298282051282,1.0000000000000008e-05
Ind309,French,1.0000000000000008e-05,0.5209280769230769,0.479051923076923,1.0025641025641036e-05
Ind310,French,1.017948717948719e-05,0.4804497692307692,0.5195300769230768,1.0000000000000008e-05
Ind311,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind312,British,1.0000000000000008e-05,0.0307573589743589,0.9692226410256408,1.0000000000000008e-05
Ind313,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind314,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind315,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind316,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind317,British,1.0000000000000008e-05,0.0279924871794871,0.9719875128205128,1.0000000000000008e-05
Ind318,British,1.0000000000000008e-05,0.0573102307692307,0.9426697692307696,1.0000000000000008e-05
Ind319,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind320,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind321,British,1.0000000000000008e-05,1.005128205128206e-05,0.9999698717948718,1.0076923076923088e-05
Ind322,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind323,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind324,British,1.0102564102564111e-05,1.0000000000000008e-05,0.9999698974358976,1.0000000000000008e-05
Ind325,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind326,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind327,British,1.0000000000000008e-05,0.0612998461538461,0.9386801538461536,1.0000000000000008e-05
Ind328,British,1.0000000000000008e-05,0.0514913076923077,0.9484886923076922,1.0000000000000008e-05
Ind329,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind330,British,1.0000000000000008e-05,1.0076923076923088e-05,0.999969923076923,1.0000000000000008e-05
Ind331,British,1.0128205128205136e-05,1.0000000000000008e-05,0.9999698717948718,1.0000000000000008e-05
Ind332,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind333,British,1.0000000000000008e-05,0.1079902564102564,0.8919897435897438,1.0000000000000008e-05
Ind334,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind335,British,1.005128205128206e-05,1.0000000000000008e-05,0.9999699487179486,1.0000000000000008e-05
Ind336,British,1.0000000000000008e-05,0.1956871025641025,0.8042928974358973,1.0000000000000008e-05
Ind337,British,1.0128205128205136e-05,0.2813029487179487,0.7186768974358975,1.0000000000000008e-05
Ind338,British,1.0128205128205136e-05,0.1493758461538461,0.8506038461538462,1.0153846153846162e-05
Ind339,British,1.0000000000000008e-05,0.0560544102564102,0.9439255897435896,1.0000000000000008e-05
Ind340,British,1.0000000000000008e-05,0.231846923076923,0.768133076923077,1.0000000000000008e-05
Ind341,British,1.0000000000000008e-05,0.2697834615384615,0.7301965384615384,1.0000000000000008e-05
Ind342,British,1.0000000000000008e-05,0.1436470512820512,0.8563329487179485,1.0000000000000008e-05
Ind343,British,1.0000000000000008e-05,0.2557952564102563,0.7441847435897436,1.0000000000000008e-05
Ind344,British,1.0000000000000008e-05,0.0484273846153846,0.9515524615384612,1.0153846153846164e-05
Ind345,British,1.0000000000000008e-05,0.1823063846153846,0.8176736153846154,1.0000000000000008e-05
Ind346,British,1.0000000000000008e-05,0.1855819487179487,0.8143980512820512,1.0000000000000008e-05
Ind347,British,1.0000000000000008e-05,0.1642421282051282,0.8357378717948717,1.0000000000000008e-05
Ind348,British,1.0000000000000008e-05,0.0803991538461538,0.919580846153846,1.0000000000000008e-05
Ind349,British,1.0000000000000008e-05,0.1703441025641026,0.8296358974358976,1.0000000000000008e-05
Ind350,British,1.0000000000000008e-05,0.2047022564102564,0.7952777435897437,1.0000000000000008e-05
Ind351,British,1.0102564102564111e-05,0.2216057435897436,0.7783741282051283,1.0000000000000008e-05
Ind352,British,1.0000000000000008e-05,0.1675704358974359,0.8324095641025642,1.0000000000000008e-05
Ind353,British,1.0000000000000008e-05,0.199202923076923,0.8007770769230768,1.0000000000000008e-05
Ind354,British,1.0000000000000008e-05,0.1416387692307692,0.8583412307692307,1.0000000000000008e-05
Ind355,British,1.0000000000000008e-05,0.257832282051282,0.7421477179487179,1.0000000000000008e-05
Ind356,British,1.0000000000000008e-05,0.1746177179487179,0.8253622820512819,1.0000000000000008e-05
Ind357,British,1.0000000000000008e-05,0.1575543076923077,0.8424256923076922,1.0000000000000008e-05
Ind358,British,1.0000000000000008e-05,0.1956900512820512,0.8042899487179487,1.0000000000000008e-05
Ind359,British,1.0000000000000008e-05,0.0564913589743589,0.943488641025641,1.0000000000000008e-05
Ind360,British,1.0000000000000008e-05,0.1821104358974359,0.8178695641025642,1.0000000000000008e-05
Ind361,British,1.0256410256410266e-05,0.2011567435897436,0.7988230256410256,1.0000000000000008e-05
Ind362,British,1.0000000000000008e-05,0.2242173076923076,0.7757626923076921,1.0000000000000008e-05
Ind363,British,1.0076923076923088e-05,0.1377930512820513,0.8621868717948719,1.0000000000000008e-05
Ind364,British,1.0000000000000008e-05,0.0982932051282051,0.901686794871795,1.0000000000000008e-05
Ind365,British,1.0000000000000008e-05,0.0679231025641025,0.9320568974358971,1.0000000000000008e-05
Ind366,British,1.0000000000000008e-05,0.1895087435897436,0.8104711025641027,1.0153846153846162e-05
Ind367,British,1.0000000000000008e-05,0.1737168205128205,0.8262631794871795,1.0000000000000008e-05
Ind368,British,1.0000000000000008e-05,0.1538882564102563,0.8460917435897437,1.0000000000000008e-05
Ind369,British,1.0000000000000008e-05,0.0322432307692307,0.9677367692307692,1.0000000000000008e-05
Ind370,British,1.0000000000000008e-05,0.1682400512820512,0.8317399487179488,1.0000000000000008e-05
Ind371,British,1.0000000000000008e-05,1.0000000000000008e-05,0.99997,1.0000000000000008e-05
Ind372,British,1.0000000000000008e-05,0.1105465128205128,0.889433487179487,1.0000000000000008e-05
Ind373,British,1.0128205128205136e-05,1.0153846153846164e-05,0.999969717948718,1.0000000000000008e-05
Ind374,British,1.0000000000000008e-05,0.0084411794871794,0.9915388205128206,1.0000000000000008e-05
Ind375,British,1.0000000000000008e-05,0.1052838461538461,0.894696153846154,1.0000000000000008e-05
Ind376,British,1.0000000000000008e-05,0.0493763333333333,0.95060341025641,1.0256410256410266e-05
Ind377,British,1.0128205128205136e-05,0.1620726410256411,0.8379072307692309,1.0000000000000008e-05
Ind378,British,1.0000000000000008e-05,0.1948309487179487,0.805149051282051,1.0000000000000008e-05
Ind379,British,1.0000000000000008e-05,0.0384548205128205,0.9615251794871796,1.0000000000000008e-05
Ind380,British,1.0000000000000008e-05,0.0953233333333333,0.9046566666666668,1.0000000000000008e-05
Ind381,British,1.0000000000000008e-05,0.1331396666666666,0.8668402564102563,1.0076923076923083e-05
Ind382,British,1.0000000000000008e-05,0.0366349743589743,0.9633448974358976,1.0128205128205136e-05
Ind383,British,1.0000000000000008e-05,0.131580282051282,0.8683997179487181,1.0000000000000008e-05
Ind384,British,1.0000000000000008e-05,0.1712608461538461,0.8287191538461539,1.0000000000000008e-05
Ind385,British,1.0000000000000008e-05,0.126614282051282,0.8733657179487176,1.0000000000000008e-05
Ind386,British,1.0000000000000008e-05,0.1027558974358974,0.8972241025641026,1.0000000000000008e-05
Ind387,British,1.0000000000000008e-05,0.132744358974359,0.8672356410256407,1.0000000000000008e-05
Ind388,British,1.0000000000000008e-05,0.0581550512820512,0.9418249487179492,1.0000000000000008e-05
Ind389,British,1.0000000000000008e-05,0.1335971794871794,0.8663828205128203,1.0000000000000008e-05
Ind390,British,1.0000000000000008e-05,0.2218381794871794,0.7781418205128207,1.0000000000000008e-05
Ind391,British,1.0000000000000008e-05,1.0256410256410266e-05,0.9999697435897436,1.0000000000000008e-05
Ind392,British,1.0000000000000008e-05,0.2392715641025641,0.7607084358974359,1.0000000000000008e-05
Ind393,British,1.0000000000000008e-05,0.0753975641025641,0.9245822307692309,1.023076923076924e-05
Ind394,British,1.0000000000000008e-05,0.1344200512820513,0.8655597435897434,1.0205128205128217e-05
Ind395,British,1.005128205128206e-05,0.1723864102564102,0.8275935641025641,1.0000000000000008e-05
Ind396,British,1.0205128205128212e-05,0.1312801025641025,0.8686996923076925,1.0000000000000008e-05
Ind397,British,1.0000000000000008e-05,0.1734313846153846,0.8265486153846153,1.0000000000000008e-05
Ind398,British,1.0000000000000008e-05,0.206623358974359,0.793356641025641,1.0000000000000008e-05
Ind399,British,1.0000000000000008e-05,0.1958352051282051,0.8041447948717949,1.0000000000000008e-05
