name,Population,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5
Ind88,Gambian,0.8739296666666667,1e-05,1e-05,0.1260403333333333,1e-05
Ind89,Gambian,0.7716820555555554,0.0005897222222222,1e-05,0.2226122222222222,0.0051058333333333
Ind90,Gambian,0.7025395,0.0019541111111111,1.05e-05,0.2954858333333333,1e-05
Ind91,Gambian,0.8281846666666666,1e-05,1e-05,0.1717852777777777,1e-05
Ind92,Gambian,0.8157912222222222,0.0007698333333333,1e-05,0.1706947222222222,0.0127342222222222
Ind93,Gambian,0.6705746666666667,0.0001972222222222,0.0020757222222222,0.3271425555555556,1e-05
Ind94,Gambian,0.9994460555555555,1e-05,1e-05,0.0005239444444444,1e-05
Ind95,Gambian,0.6965043333333334,1e-05,1.0111111111111113e-05,0.3034656111111111,1e-05
Ind96,Gambian,0.9999498333333332,1e-05,1e-05,2.0166666666666675e-05,1e-05
Ind97,Gambian,0.8716288333333333,0.0004518333333333,0.0001079444444444,0.1261643333333333,0.0016471111111111
Ind98,Gambian,0.8870435555555557,1e-05,1e-05,0.1129264444444444,1e-05
Ind99,Gambian,0.7288206111111111,1e-05,1e-05,0.2711493888888888,1e-05
Ind100,Gambian,0.99996,1e-05,1e-05,1e-05,1e-05
Ind101,Gambian,0.7777448888888888,1e-05,1e-05,0.2222243888888888,1.0777777777777776e-05
Ind102,Gambian,0.7481027222222221,1.0166666666666669e-05,1e-05,0.2518671111111111,1e-05
Ind103,Gambian,0.8846928888888888,1e-05,1e-05,0.1152771111111111,1e-05
Ind104,Gambian,0.7833356666666665,0.0002160555555555,1e-05,0.2160374444444444,0.0004008888888888
Ind105,Gambian,0.8434821666666665,0.0003449444444444,1e-05,0.1516374999999999,0.0045256111111111
Ind106,Gambian,0.9206287777777776,1e-05,1e-05,0.0793412222222222,1e-05
Ind107,Gambian,0.8536013888888889,0.0005459444444444,1e-05,0.1456178888888889,0.0002248333333333
Ind108,Gambian,0.7560559999999998,0.0002443333333333,1e-05,0.2436793888888888,1.0333333333333332e-05
Ind109,Gambian,0.7632808333333333,0.0014490555555555,1e-05,0.2343864444444444,0.0008736666666666
Ind110,Gambian,0.9996793888888889,1e-05,1e-05,0.0002906111111111,1e-05
Ind111,Gambian,0.9999598888888888,1e-05,1e-05,1e-05,1.0111111111111113e-05
Ind112,Gambian,0.8490903333333332,1e-05,1e-05,0.1508796666666666,1e-05
Ind113,Gambian,0.7482675555555556,1e-05,1e-05,0.2517024444444444,1e-05
Ind114,Gambian,0.808413611111111,1.05e-05,1e-05,0.1915558333333333,1e-05
Ind115,Gambian,0.7957593888888886,1.05e-05,1e-05,0.2042101111111111,1e-05
Ind116,Gambian,0.9293360555555552,1.0611111111111111e-05,1e-05,0.0706332777777777,1e-05
Ind117,Gambian,0.8175970555555555,1e-05,1e-05,0.1823729444444444,1e-05
Ind118,Gambian,0.8242959444444444,1e-05,1e-05,0.1756736666666666,1.0388888888888887e-05
Ind119,Gambian,0.6995708333333333,1e-05,1e-05,0.3003991666666666,1e-05
Ind120,Gambian,0.7237652777777779,0.0054159444444444,1e-05,0.2705355,0.0002732777777777
Ind121,Gambian,0.7372077777777779,1e-05,1e-05,0.2627622222222222,1e-05
Ind122,Gambian,0.8956562222222221,1e-05,1e-05,0.1043137777777777,1e-05
Ind123,Gambian,0.8342682222222221,1e-05,1e-05,0.1657014444444444,1.0333333333333332e-05
Ind124,Gambian,0.8324247777777779,1e-05,1e-05,0.1675452222222222,1e-05
Ind125,Gambian,0.7911065555555555,1e-05,1.0277777777777776e-05,0.2088632222222222,1e-05
Ind126,Gambian,0.9780652777777776,0.0003352777777777,0.0049098888888888,0.0159533333333333,0.0007360555555555
Ind127,Gambian,0.9989109444444446,0.0008071666666666,0.0002618888888888,1e-05,1e-05
Ind128,Gambian,0.8928805555555556,1e-05,1e-05,0.1070894444444444,1e-05
Ind129,Gambian,0.9966439444444444,0.0031938333333333,1e-05,1e-05,0.0001422222222222
Ind130,Gambian,0.8313235000000002,1.0611111111111111e-05,1e-05,0.1686458333333333,1e-05
Ind131,Gambian,0.7980751111111111,0.0293927777777777,1e-05,0.1709218333333333,0.0016002222222222
Ind132,Cape Verdean,0.3750649444444445,0.0469883333333333,0.010681,0.1565483333333333,0.4107173888888888
Ind133,Cape Verdean,0.3855195555555556,0.1468466111111111,0.0354528888888888,0.1602067777777777,0.2719744444444444
Ind134,Cape Verdean,0.5628762777777779,0.0402178888888888,0.1018517222222222,0.0502571111111111,0.2447971111111111
Ind135,Cape Verdean,0.6415155,0.0040999999999999,0.0270020555555555,0.1187652777777777,0.2086171666666666
Ind136,Cape Verdean,0.7269529444444445,0.0347986111111111,0.0097141111111111,0.0550062222222222,0.1735279444444444
Ind137,Cape Verdean,0.6310376666666665,0.0170528333333333,0.0018487777777777,0.135275611111111,0.2147852222222222
Ind138,Cape Verdean,0.165784,0.2247182777777778,0.2090997222222222,0.0707108888888889,0.3296870555555555
Ind139,Cape Verdean,0.348310611111111,0.0485633888888888,0.0242852222222222,0.1268027222222222,0.4520379999999999
Ind140,Cape Verdean,0.2033615,0.0750425555555555,0.1018733888888888,0.1562033888888889,0.4635191111111111
Ind141,Cape Verdean,0.5892172777777778,0.1470624999999999,0.0737795,0.1324455555555556,0.0574952222222222
Ind142,Cape Verdean,0.6626863333333335,0.0253545,1e-05,0.1476346111111111,0.1643146111111111
Ind143,Cape Verdean,0.0684678888888888,0.0450416111111111,0.1181235555555556,0.1227098888888889,0.6456569999999998
Ind144,Cape Verdean,0.1877053333333333,0.075543,0.0098226666666666,0.1294946111111111,0.5974341666666668
Ind145,Cape Verdean,0.1288190555555555,0.1385657222222222,0.2130247777777777,0.0874555555555555,0.4321349999999999
Ind146,Cape Verdean,0.1442936666666666,0.2491835555555556,0.0772107777777778,0.0812386666666666,0.4480734444444444
Ind147,Cape Verdean,0.660295388888889,0.0410114444444444,0.037813,0.0976451111111111,0.163235
Ind148,Cape Verdean,0.6080943333333333,0.1249438333333333,0.032572,0.1775752222222222,0.0568144444444444
Ind149,Cape Verdean,0.5662692222222221,0.1100126111111111,0.0853413333333333,0.0812238333333333,0.157153
Ind150,Cape Verdean,0.5512024444444444,0.1312314444444444,1e-05,0.177221,0.1403348333333332
Ind151,Cape Verdean,0.626621611111111,0.1418582777777778,0.0018555,0.1606271666666666,0.0690373888888888
Ind152,Cape Verdean,0.6567627222222223,0.0465414444444444,1e-05,0.1497057777777778,0.1469800555555555
Ind153,Cape Verdean,0.6310723888888891,0.0562413333333333,1e-05,0.2609348333333333,0.0517413888888888
Ind154,Cape Verdean,0.6342763333333333,0.0956775,0.1307397777777778,0.0088876111111111,0.1304188333333333
Ind155,Cape Verdean,0.6211816666666667,0.1985044444444444,0.025801,0.0828363333333333,0.0716766666666666
Ind156,Cape Verdean,0.6217986111111111,0.0453058888888888,1e-05,0.0274023333333333,0.3054830555555556
